Zeit;Hoehe;Winkelgeschwindigkeit
2.303999999999999915e+01;4.269242100085514835e+01;1.111360398846598929e-01
2.305999999999999872e+01;4.305739818776731909e+01;1.099629206188324215e-01
2.308000000000000185e+01;4.205700727582539145e+01;1.124352212117610689e-01
2.310000000000000142e+01;4.381617316873816037e+01;1.085621179374579998e-01
2.312000000000000099e+01;4.486766199738486449e+01;1.043193717401763448e-01
2.314000000000000057e+01;4.315322370810708463e+01;1.065761999523169856e-01
2.316000000000000014e+01;4.258515189795919298e+01;1.053198505697276605e-01
2.317999999999999972e+01;4.515779969300979246e+01;8.458462564769654579e-02
2.319999999999999929e+01;4.398131567653986451e+01;8.126796513513585840e-02
2.321999999999999886e+01;4.198610556598614352e+01;8.680183529756221872e-02
2.324000000000000199e+01;4.246842760414880757e+01;8.306576766679230062e-02
2.326000000000000156e+01;4.116147071713590577e+01;6.493479204944263561e-02
2.328000000000000114e+01;4.188963692444959008e+01;7.414593661720597639e-02
2.330000000000000071e+01;4.158837841982298045e+01;6.466336571915604070e-02
2.332000000000000028e+01;4.130772702392722806e+01;5.084764530501861834e-02
2.333999999999999986e+01;4.170065966584650141e+01;7.068004310420224201e-02
2.335999999999999943e+01;4.247461028879481404e+01;5.421239899422068687e-02
2.337999999999999901e+01;3.970597278147395315e+01;5.470088720349906841e-02
2.340000000000000213e+01;4.119416496373074921e+01;3.916139043807091019e-02
2.342000000000000171e+01;4.119236536166893359e+01;3.984982950055523249e-02
2.344000000000000128e+01;4.200552085464282470e+01;3.000429206155234840e-02
2.346000000000000085e+01;4.210054274265638696e+01;8.792384579783013576e-03
2.348000000000000043e+01;3.998786726864787511e+01;3.350163530096096631e-02
2.350000000000000000e+01;3.815156517914959977e+01;4.204164701787058145e-02
2.351999999999999957e+01;4.131105476446717972e+01;2.352529606825422628e-02
2.353999999999999915e+01;4.144418167183437163e+01;4.309002285764979012e-02
2.355999999999999872e+01;4.098720842928869246e+01;2.119917001887015526e-02
2.358000000000000185e+01;3.932980041335952137e+01;2.072262912883277367e-02
2.360000000000000142e+01;3.785063782986136971e+01;2.744167905672257463e-02
2.362000000000000099e+01;3.824242694860738823e+01;1.746191224949537879e-02
2.364000000000000057e+01;3.849486990049542356e+01;2.359021508042849491e-02
2.366000000000000014e+01;3.822965443319306900e+01;7.265464186624846776e-04
2.367999999999999972e+01;3.798118804674725624e+01;-3.922312336946832262e-03
2.369999999999999929e+01;3.954229796793475060e+01;1.856770069411099733e-02
2.371999999999999886e+01;3.668700183305889340e+01;1.009490386465184200e-02
2.374000000000000199e+01;3.905948336698839540e+01;4.260882696816090630e-03
2.376000000000000156e+01;3.859035888978766593e+01;1.053707035657276865e-02
2.378000000000000114e+01;3.892811683673324552e+01;2.294341912185819676e-02
2.380000000000000071e+01;3.848949085591855379e+01;1.148408474441121527e-02
2.382000000000000028e+01;3.901680013836881500e+01;4.139286774846900885e-03
2.383999999999999986e+01;3.763769369184319658e+01;9.922066421783042739e-03
2.385999999999999943e+01;3.863725678662613916e+01;1.876455221198015944e-02
2.387999999999999901e+01;4.100655932106234047e+01;5.222060687908184999e-03
2.390000000000000213e+01;3.583841746607059520e+01;1.174537878536642890e-02
2.392000000000000171e+01;3.872736262904789584e+01;-9.455704768728787762e-03
2.394000000000000128e+01;3.839966823560802567e+01;-2.153021960279303745e-02
2.396000000000000085e+01;3.583598670825324461e+01;1.365319940395548146e-03
2.398000000000000043e+01;3.815320663776415699e+01;-6.425157971732478254e-03
2.400000000000000000e+01;3.824024812059231948e+01;-7.047699622962559293e-03
2.401999999999999957e+01;3.942818300347939697e+01;-1.711538805068808441e-02
2.403999999999999915e+01;3.727607104353624123e+01;-1.705089447552626120e-02
2.406000000000000227e+01;3.725106894630859244e+01;1.661639216605181532e-02
2.408000000000000185e+01;3.483474675095976636e+01;-1.319097319761854299e-02
2.410000000000000142e+01;3.599665136391210751e+01;8.455498049512313180e-03
2.412000000000000099e+01;3.609807518001026949e+01;-1.317659736425484326e-02
2.414000000000000057e+01;3.526179168032151523e+01;1.762698192531710019e-03
2.416000000000000014e+01;3.762428809457145462e+01;-2.097973024995547237e-03
2.417999999999999972e+01;3.610242376531932251e+01;1.621269411319865373e-03
2.419999999999999929e+01;3.691301559024049084e+01;-1.056610845039647820e-02
2.421999999999999886e+01;3.542852770049198341e+01;-3.282846519836506161e-03
2.424000000000000199e+01;3.660523424923638913e+01;1.445828583436946368e-02
2.426000000000000156e+01;3.566965102764345374e+01;5.941127174603576429e-03
2.428000000000000114e+01;3.503746147687486001e+01;5.260841534871600611e-03
2.430000000000000071e+01;3.691490994011123661e+01;-8.726028059355099217e-03
2.432000000000000028e+01;3.492712087461556081e+01;-1.021244733881906345e-03
2.433999999999999986e+01;3.292853226506547770e+01;7.960784215616906537e-03
2.435999999999999943e+01;3.473470375758271445e+01;-5.707457287316419769e-03
2.437999999999999901e+01;3.469187296243769936e+01;4.006695853719064739e-04
2.440000000000000213e+01;3.537263753196599225e+01;5.351799577240766437e-03
2.442000000000000171e+01;3.434090926188606119e+01;6.138943722824823437e-03
2.444000000000000128e+01;3.477700021634534266e+01;3.913171153937043678e-03
2.446000000000000085e+01;3.344135776320462128e+01;-1.177909519228244502e-02
2.448000000000000043e+01;3.559859125453374418e+01;4.922401782736398126e-03
2.450000000000000000e+01;3.428025389114888810e+01;1.534693817639183307e-03
2.451999999999999957e+01;3.434456417961555275e+01;4.809578886386945730e-03
2.453999999999999915e+01;3.371931495843362825e+01;-5.241640029776194198e-03
2.456000000000000227e+01;3.486121180883295523e+01;4.414052735444113501e-03
2.458000000000000185e+01;3.313189400835585730e+01;-1.350900838768127020e-02
2.460000000000000142e+01;3.455027623105412005e+01;6.114616131472475069e-03
2.462000000000000099e+01;3.426628556646529944e+01;-1.949169908514553464e-03
2.464000000000000057e+01;3.329750114103035230e+01;1.405545959870986919e-02
2.466000000000000014e+01;3.295321866997993965e+01;3.288161691735058071e-03
2.467999999999999972e+01;3.279208964670125681e+01;-1.178250634168775610e-02
2.469999999999999929e+01;3.268944227975693195e+01;-5.645571611293099742e-03
2.471999999999999886e+01;3.095899318389691501e+01;1.140503641897485168e-02
2.474000000000000199e+01;3.325573131264857807e+01;3.251857298351033040e-03
2.476000000000000156e+01;3.275878289462379200e+01;-1.486835423735958540e-02
2.478000000000000114e+01;3.380494529625314470e+01;1.267153059820732598e-02
2.480000000000000071e+01;3.117713361323497168e+01;-9.343002757133234788e-04
2.482000000000000028e+01;3.318620763620810976e+01;1.829918886526878206e-03
2.483999999999999986e+01;3.325145164447502566e+01;1.196932983873269171e-02
2.485999999999999943e+01;3.237055178527767652e+01;7.404795041463511918e-03
2.487999999999999901e+01;3.083418553701943665e+01;1.428462074360497495e-03
2.490000000000000213e+01;3.208042686865462656e+01;6.188229926665204592e-03
2.492000000000000171e+01;3.110423009992781473e+01;4.689616323998785016e-03
2.494000000000000128e+01;3.155360790428562368e+01;-3.843608508483969326e-04
2.496000000000000085e+01;3.182739358178977085e+01;4.156380847042536256e-03
2.498000000000000043e+01;3.131057556120675756e+01;8.554136496021120389e-03
2.500000000000000000e+01;3.168631232476412762e+01;-8.378413248363612148e-03
2.501999999999999957e+01;3.160262368137593114e+01;-1.477288029246327274e-02
2.503999999999999915e+01;3.119174608319920949e+01;-8.922289392262442928e-03
2.506000000000000227e+01;3.140632297040541943e+01;1.409639254417827592e-03
2.508000000000000185e+01;2.995449190256718097e+01;-5.762511289804845595e-03
2.510000000000000142e+01;3.055244646570269751e+01;1.270872937945933916e-02
2.512000000000000099e+01;3.122835403551214384e+01;7.643523095490112503e-03
2.514000000000000057e+01;3.052507734708978404e+01;7.001893782640091109e-03
2.516000000000000014e+01;3.114417593224470338e+01;5.765231790810300709e-04
2.517999999999999972e+01;3.172368358254028919e+01;-8.162217269685622181e-03
2.519999999999999929e+01;2.827250933119541898e+01;6.266971854367034238e-03
2.521999999999999886e+01;3.005213805948854855e+01;-9.132669221750681562e-03
2.524000000000000199e+01;3.030199159849252055e+01;-1.579463229842866879e-03
2.526000000000000156e+01;3.015709537964159992e+01;-2.184321535252197605e-02
2.528000000000000114e+01;2.886259410781072532e+01;-2.707245542020695304e-03
2.530000000000000071e+01;2.898280129640150804e+01;1.012993591670917782e-03
2.532000000000000028e+01;2.825325220247853863e+01;3.831879534344857698e-03
2.533999999999999986e+01;3.003165126499813908e+01;1.772071619416585447e-02
2.535999999999999943e+01;2.961779091319136015e+01;-3.301181350476661835e-03
2.537999999999999901e+01;2.860173815251104656e+01;4.130525622150652519e-03
2.540000000000000213e+01;2.728415251139604436e+01;-1.313688915110125012e-02
2.542000000000000171e+01;2.700795746821743748e+01;3.554871893513543348e-03
2.544000000000000128e+01;2.695068482139317112e+01;2.048280309808455778e-03
2.546000000000000085e+01;2.792887941073311708e+01;-6.931659819395090145e-04
2.548000000000000043e+01;2.799207499167632562e+01;-6.403973275749444416e-03
2.550000000000000000e+01;2.806456876043975512e+01;-8.585451692301222446e-03
2.551999999999999957e+01;2.745876959382955818e+01;-8.072151298679209469e-03
2.553999999999999915e+01;2.826632189473940571e+01;9.699185586192666381e-03
2.556000000000000227e+01;2.706579168557325588e+01;1.070296208156253093e-02
2.558000000000000185e+01;2.613844343997830677e+01;1.860754402849117833e-02
2.560000000000000142e+01;2.811450852627756802e+01;-2.506330144957247784e-03
2.562000000000000099e+01;2.665943716532225238e+01;3.201531716786009535e-03
2.564000000000000057e+01;2.717837277776676075e+01;3.654874098870462937e-05
2.566000000000000014e+01;2.768814482771060526e+01;-6.045048940771267226e-03
2.567999999999999972e+01;2.721011949626578286e+01;1.148252786600616540e-02
2.569999999999999929e+01;2.762496753106783487e+01;-4.122397205347968531e-03
2.571999999999999886e+01;2.829383873445407360e+01;-1.097857498918230167e-02
2.574000000000000199e+01;2.685548703445547147e+01;3.453626182229934462e-05
2.576000000000000156e+01;2.738789904447555656e+01;-4.733098609181323260e-03
2.578000000000000114e+01;2.604602872193179408e+01;-2.749238060656652646e-03
2.580000000000000071e+01;2.652889826487499647e+01;7.815454357658692050e-03
2.582000000000000028e+01;2.583458048363269555e+01;8.764500002035404552e-03
2.583999999999999986e+01;2.401670468672056202e+01;-2.224835567351974523e-03
2.585999999999999943e+01;2.672857602072646088e+01;1.290276602430166005e-03
2.587999999999999901e+01;2.438867219593628377e+01;-2.150231294881877961e-02
2.590000000000000213e+01;2.461563572693694724e+01;-8.631187640281010737e-03
2.592000000000000171e+01;2.464436368803532318e+01;1.662730945370536804e-04
2.594000000000000128e+01;2.490045978208446087e+01;-1.789283171091503311e-02
2.596000000000000085e+01;2.402279732879694052e+01;-2.944066378274233509e-03
2.598000000000000043e+01;2.498651841620463188e+01;4.456266056771402426e-04
2.600000000000000000e+01;2.476170776949238217e+01;-5.914519686390814872e-03
2.601999999999999957e+01;2.424452322069470966e+01;1.898372525084327531e-03
2.603999999999999915e+01;2.343089253634257219e+01;1.035596228227665845e-02
2.606000000000000227e+01;2.610768366013367370e+01;4.793652356602380246e-03
2.608000000000000185e+01;2.521011612205490593e+01;-7.842308741955648921e-03
2.610000000000000142e+01;2.445762060992682763e+01;3.210336828151025453e-03
2.612000000000000099e+01;2.310455963795392620e+01;1.065412983622563044e-02
2.614000000000000057e+01;2.387193013998166791e+01;6.938652908514357509e-03
2.616000000000000014e+01;2.360021174493281038e+01;5.793221063164894196e-04
2.617999999999999972e+01;2.394422993784548837e+01;-1.755182599003876978e-03
2.619999999999999929e+01;2.454763840439058953e+01;-2.361043864087751520e-02
2.621999999999999886e+01;2.357802261202876792e+01;1.982608786953537344e-02
2.624000000000000199e+01;2.518785926220516558e+01;5.093343975085853383e-03
2.626000000000000156e+01;2.161986286522135714e+01;-8.064124682513718056e-03
2.628000000000000114e+01;2.346069041438008185e+01;-5.032617903493265960e-03
2.630000000000000071e+01;2.176864108763326655e+01;2.571738211482226324e-02
2.632000000000000028e+01;2.180678131276733467e+01;-1.026572625592082899e-02
2.633999999999999986e+01;2.238457001336677621e+01;1.541154823882788689e-02
2.635999999999999943e+01;2.220491969820023925e+01;3.619192787376109867e-03
2.637999999999999901e+01;2.048858395420544198e+01;3.887018628123547429e-03
2.640000000000000213e+01;2.276907047969214304e+01;-1.200887785915328611e-02
2.642000000000000171e+01;2.350140812259083845e+01;-1.590538737724713630e-02
2.644000000000000128e+01;2.218528889449495267e+01;3.643373494582469261e-03
2.646000000000000085e+01;2.268106609407174545e+01;1.745888260853306097e-03
2.648000000000000043e+01;2.086043984370262550e+01;7.883202188902233010e-03
2.650000000000000000e+01;2.157968117407133235e+01;-6.002515912093144002e-03
2.651999999999999957e+01;2.252693423274326179e+01;4.154988099966282732e-03
2.653999999999999915e+01;2.231551910056751353e+01;-1.605887120318082390e-03
2.656000000000000227e+01;2.036640983766085711e+01;8.373746752745065552e-03
2.658000000000000185e+01;2.068817410874899920e+01;3.438403560730775212e-03
2.660000000000000142e+01;2.013716044500965907e+01;1.644200407162682651e-03
2.662000000000000099e+01;2.124809327180961205e+01;-3.889146660243649693e-03
2.664000000000000057e+01;1.895774399906749963e+01;-6.581382041272275732e-03
2.666000000000000014e+01;2.190861237560627117e+01;6.540045901506172203e-03
2.667999999999999972e+01;2.207922703183221103e+01;-9.724024179534740756e-03
2.669999999999999929e+01;2.121696353824753345e+01;-9.638749264568606881e-03
2.671999999999999886e+01;2.030674884397168967e+01;-9.757115407466116636e-03
2.674000000000000199e+01;2.150765011818215200e+01;-1.156002738189608817e-02
2.676000000000000156e+01;2.035486395095039569e+01;1.130860225825757251e-02
2.678000000000000114e+01;1.995170127424674789e+01;-7.260234373201757650e-03
2.680000000000000071e+01;2.090319369847193087e+01;-4.509674573809814742e-03
2.682000000000000028e+01;1.877604773104751956e+01;-4.342701984686211936e-03
2.683999999999999986e+01;1.845516065362274105e+01;6.679007653777283872e-03
2.685999999999999943e+01;1.791608385317145036e+01;-5.856064804516994925e-04
2.687999999999999901e+01;2.219067661871924813e+01;9.440329462437835328e-03
2.690000000000000213e+01;1.996731542868365139e+01;-8.175977575040545633e-03
2.692000000000000171e+01;2.054164236929223719e+01;1.553868573357840462e-02
2.694000000000000128e+01;2.043334512168751615e+01;-2.707713685356865057e-03
2.696000000000000085e+01;2.021214091314397265e+01;-5.838644283033095697e-03
2.698000000000000043e+01;2.147830167829702219e+01;-7.140631697896224032e-03
2.700000000000000000e+01;1.888796626642705689e+01;-1.405932137945224703e-02
2.701999999999999957e+01;1.789104480311862844e+01;5.130776820603705733e-03
2.703999999999999915e+01;1.757150604967228347e+01;8.608430666947060328e-03
2.706000000000000227e+01;2.031003066002445223e+01;-3.411682828576285791e-03
2.708000000000000185e+01;1.852951335222756057e+01;-8.216214012275176864e-03
2.710000000000000142e+01;1.848919158029745091e+01;-3.707648068213894189e-03
2.712000000000000099e+01;1.869593229606672935e+01;7.799246242558296495e-03
2.714000000000000057e+01;1.811138707354764321e+01;-1.791731111066196397e-02
2.716000000000000014e+01;1.863322311052698410e+01;-1.950101002448623860e-02
2.717999999999999972e+01;1.776854490838534062e+01;6.285419914585353186e-03
2.719999999999999929e+01;1.830782826801217311e+01;-1.173327051362318615e-02
2.721999999999999886e+01;1.813198654205539029e+01;-1.386397033016934172e-03
2.724000000000000199e+01;1.788416272212254299e+01;1.404594774185366143e-02
2.726000000000000156e+01;1.661757404174522179e+01;6.806920625455592207e-04
2.728000000000000114e+01;1.943113646960108198e+01;-2.559728252261229530e-03
2.730000000000000071e+01;1.985405387712688707e+01;4.966294665667708892e-03
2.732000000000000028e+01;1.519989135763665189e+01;4.975066804152868637e-03
2.733999999999999986e+01;1.627942952350151629e+01;-8.329177624304370461e-03
2.735999999999999943e+01;1.760515163969268571e+01;-6.893603552416222024e-03
2.737999999999999901e+01;1.735267103430903290e+01;-1.886346753617467809e-03
2.740000000000000213e+01;1.612108267821136209e+01;-1.279192898641519447e-03
2.742000000000000171e+01;1.652339120313016352e+01;3.836322749821232964e-03
2.744000000000000128e+01;1.547720074661741485e+01;-1.236929360157245153e-02
2.746000000000000085e+01;1.559759245987643794e+01;-6.451096361818071945e-03
2.748000000000000043e+01;1.666028750798663083e+01;1.292806961396484981e-02
2.750000000000000000e+01;1.508300006581812269e+01;1.440466283593719527e-03
2.751999999999999957e+01;1.647523572178104700e+01;5.487282405601577075e-03
2.753999999999999915e+01;1.454428548158569967e+01;-5.683193451615652439e-03
2.756000000000000227e+01;1.581441831174602441e+01;-1.479100201642120915e-02
2.758000000000000185e+01;1.456828501758798211e+01;-4.068578071391745592e-03
2.760000000000000142e+01;1.499617524364909826e+01;8.837214033225944051e-03
2.762000000000000099e+01;1.653900843655380015e+01;2.149181693455412892e-03
2.764000000000000057e+01;1.189243749064546307e+01;1.177729877103953979e-02
2.766000000000000014e+01;1.388836108021197191e+01;-4.355736104188107603e-03
2.767999999999999972e+01;1.435613296948365658e+01;-1.186337016067984772e-02
2.769999999999999929e+01;1.428923217740178053e+01;3.041060718595647774e-03
2.771999999999999886e+01;1.347918665499944701e+01;1.080166278721664437e-02
2.774000000000000199e+01;1.405826081628603497e+01;4.822616118410178961e-04
2.776000000000000156e+01;1.323626156285977729e+01;-2.985500534491935393e-03
2.778000000000000114e+01;1.374613004132683436e+01;-2.054163456834589164e-03
2.780000000000000071e+01;1.168765449505790244e+01;-5.387227043476792987e-03
2.782000000000000028e+01;1.274636000639872613e+01;1.785884419641305381e-03
2.783999999999999986e+01;1.390658515849661470e+01;2.534806249341043510e-02
2.785999999999999943e+01;1.443944209705159309e+01;7.622131042451097196e-03
2.787999999999999901e+01;1.341652157824698399e+01;-1.510854426964846307e-02
2.790000000000000213e+01;1.469043434144044191e+01;-2.294983316518786447e-03
2.792000000000000171e+01;1.213914988595185029e+01;9.109453034808586563e-03
2.794000000000000128e+01;1.231463230587389823e+01;2.751543559001796090e-04
2.796000000000000085e+01;1.398365929578476852e+01;-1.750963181802017363e-02
2.798000000000000043e+01;1.242904407077363693e+01;1.904253842024128049e-02
2.800000000000000000e+01;1.250383129299164864e+01;-3.951482740529877954e-03
2.801999999999999957e+01;1.239254311595927582e+01;-1.701621182193950848e-03
2.803999999999999915e+01;1.241069639687275483e+01;1.451873963204844929e-02
2.806000000000000227e+01;1.092767179657590937e+01;5.564850317510865348e-03
2.808000000000000185e+01;1.235812803786161140e+01;4.104378035000939211e-04
2.810000000000000142e+01;1.301508446595870083e+01;6.836794329503427352e-03
2.812000000000000099e+01;1.284258630039628457e+01;1.007509138589333421e-02
2.814000000000000057e+01;1.084392192263453403e+01;5.444776657859294079e-03
2.816000000000000014e+01;1.204679157683853674e+01;1.442903272258364879e-03
2.817999999999999972e+01;1.140066461599410985e+01;-2.001036722144064906e-03
2.819999999999999929e+01;9.405708516748651604e+00;5.744330350227591468e-03
2.821999999999999886e+01;9.250906098035931890e+00;-1.633676928735004752e-02
2.824000000000000199e+01;1.167851342957337124e+01;-3.834938429907841506e-03
2.826000000000000156e+01;9.775181262687633321e+00;-1.248333219409437922e-02
2.828000000000000114e+01;1.153232315534047636e+01;-5.294041983564097553e-03
2.830000000000000071e+01;9.563910972624062978e+00;-1.344491647145503593e-02
2.832000000000000028e+01;1.040825038066606290e+01;1.468921400491897226e-03
2.833999999999999986e+01;9.789182326268745626e+00;9.058363494919426454e-03
2.835999999999999943e+01;1.198320981693716902e+01;1.138048559594249855e-04
2.837999999999999901e+01;9.466260971129626611e+00;5.320842943428509032e-03
2.840000000000000213e+01;1.100814373482954345e+01;1.102157265128960242e-02
2.842000000000000171e+01;7.264257688130261847e+00;-1.615290675383445479e-02
2.844000000000000128e+01;9.738468488825356317e+00;7.693212080640351655e-03
2.846000000000000085e+01;1.107067820494943433e+01;-1.185672293638995178e-02
2.848000000000000043e+01;8.681218832936110630e+00;8.470975641615530183e-03
2.850000000000000000e+01;8.677033214695734742e+00;-2.953575853250256424e-03
2.851999999999999957e+01;9.321502325687847090e+00;1.197477421862763389e-02
2.853999999999999915e+01;8.796126762942504840e+00;7.594535875941079567e-03
2.856000000000000227e+01;7.801697338935353443e+00;1.100553852112626761e-02
2.858000000000000185e+01;6.584585544217191000e+00;1.130260969651959192e-02
2.860000000000000142e+01;1.027059892609678293e+01;8.058775619529744139e-03
2.862000000000000099e+01;7.660369140763697793e+00;-5.098581020562613711e-03
2.864000000000000057e+01;1.032771086814331696e+01;9.093455107270210364e-03
2.866000000000000014e+01;7.773697391490567377e+00;-3.180246712936836157e-03
2.867999999999999972e+01;7.163270698390142854e+00;7.888401123186703640e-03
2.869999999999999929e+01;7.607557112438574798e+00;2.807097272594393823e-03
2.871999999999999886e+01;5.780806883208855496e+00;1.465301785427589737e-03
2.874000000000000199e+01;6.668197216626795765e+00;-9.155466900812220948e-03
2.876000000000000156e+01;9.002149595540185345e+00;2.596547791345180187e-03
2.878000000000000114e+01;8.552979374718921335e+00;1.745203208556728169e-02
2.880000000000000071e+01;8.532185074961692095e+00;6.266896581014358251e-03
2.882000000000000028e+01;6.946359508600544963e+00;-2.515566263932765513e-04
2.883999999999999986e+01;8.955338172046568346e+00;-5.630254967978472885e-03
2.885999999999999943e+01;5.876964898389709369e+00;8.003974118684292066e-03
2.887999999999999901e+01;6.110415283266238617e+00;-1.003926440794183222e-02
2.890000000000000213e+01;7.431105031944611916e+00;3.286505014204858539e-03
2.892000000000000171e+01;7.525277251951189683e+00;5.095969376063665070e-05
2.894000000000000128e+01;7.584896674331536026e+00;-1.164171904341970362e-02
2.896000000000000085e+01;6.421000875684276465e+00;-2.369899712529318064e-03
2.898000000000000043e+01;6.479956169428788826e+00;-1.791755085118543200e-02
2.900000000000000000e+01;5.695404168801123213e+00;9.262163726046023990e-03
2.901999999999999957e+01;5.392596056036005336e+00;9.337541397704395008e-03
2.903999999999999915e+01;7.462550240369386856e+00;-1.246914470173782902e-02
2.906000000000000227e+01;7.280583330751625226e+00;6.882194575120197458e-03
2.908000000000000185e+01;5.122222452430256645e+00;-1.071017475007606488e-02
2.910000000000000142e+01;4.831267522393517311e+00;2.197105134762387599e-02
2.912000000000000099e+01;4.065921301375118979e+00;2.028473143944619066e-03
2.914000000000000057e+01;7.031612211827158454e+00;7.881064044250074216e-03
2.916000000000000014e+01;5.198363556661596441e+00;-1.536431495790539911e-03
2.917999999999999972e+01;4.243470181672638120e+00;-2.396439701251942833e-02
2.919999999999999929e+01;4.463005561083610573e+00;-7.534471108387690366e-03
2.921999999999999886e+01;5.343404123985078691e+00;9.574724491577771279e-03
2.924000000000000199e+01;4.919709620294499430e+00;5.490926726478831225e-03
2.926000000000000156e+01;4.476087669343741027e+00;-1.470045590323694473e-02
2.928000000000000114e+01;3.382561413817978924e+00;4.654092385230961334e-05
2.930000000000000071e+01;3.549993952980198486e+00;3.236646306881672125e-03
2.932000000000000028e+01;3.598572738504500546e+00;-1.415239961185184130e-02
2.933999999999999986e+01;2.812826000495478151e+00;-2.616333045781972858e-02
2.935999999999999943e+01;4.101402232953203608e+00;4.764658095892702373e-03
2.937999999999999901e+01;4.764045671100178403e+00;-1.484860187761521781e-03
2.940000000000000213e+01;5.003160817758693035e+00;-1.259001413714953485e-02
2.942000000000000171e+01;2.851322543827480516e+00;-1.100651501269516927e-02
2.944000000000000128e+01;2.345422883176798923e+00;-7.383668398517483251e-03
2.946000000000000085e+01;4.328866269908500541e+00;-4.789611708397831756e-03
2.948000000000000043e+01;3.741319668435611590e+00;-1.286146978001432087e-02
2.950000000000000000e+01;2.824647263407888520e+00;-2.274573982480007639e-02
2.951999999999999957e+01;4.258318484155455330e+00;4.845058648941860495e-03
2.953999999999999915e+01;1.988169757148673389e+00;-4.913112003621085931e-03
2.956000000000000227e+01;3.233765015561359313e+00;-1.638254611066868732e-02
2.958000000000000185e+01;2.384998012482516749e+00;-3.783330719069106889e-03
2.960000000000000142e+01;9.954669843248784566e-01;-1.595918872769500063e-02
2.962000000000000099e+01;1.808018720081919994e+00;-1.046731051053645042e-02
2.964000000000000057e+01;3.725749800411690238e+00;-4.646549960932732509e-03
2.966000000000000014e+01;3.356288872510088339e+00;-4.885178908158275581e-03
2.967999999999999972e+01;3.034504157101196142e+00;-5.864017774826515463e-03
2.969999999999999929e+01;2.977339006471730443e+00;7.891379296971392371e-03
2.971999999999999886e+01;2.166564139083988039e+00;-2.915852042988243634e-03
2.974000000000000199e+01;5.047674684718821414e-01;-3.539059909384534904e-03
2.976000000000000156e+01;2.119879282319296454e+00;-1.809997994580009534e-03
2.978000000000000114e+01;6.553821315005293746e-01;-1.649826990237018495e-02
2.980000000000000071e+01;3.656779583674738543e+00;1.358666770185178521e-02
2.982000000000000028e+01;2.349167153697853561e+00;1.104139606050289282e-02
2.983999999999999986e+01;3.636924274310704419e-02;7.289989882301205378e-03
2.985999999999999943e+01;5.648011109347320646e-01;3.654958383001339229e-03
2.987999999999999901e+01;-1.925222969420419261e-01;-1.117506297287445063e-02
2.990000000000000213e+01;4.371588695469441621e-02;-1.330189734328684689e-02
2.992000000000000171e+01;7.075432007941857560e-01;-9.028399164496116267e-04
2.994000000000000128e+01;-1.076669767157667268e+00;1.910942123385148779e-03
2.996000000000000085e+01;-6.885774090792136093e-01;-2.000107294418393411e-02
2.998000000000000043e+01;-3.690905924715627284e-01;-5.103510719678639937e-03
